"run_id","habitat_patches"
"258468286068881A",5
"258475573008118E",18
"258494235939864C",10
"258499091555456A",7
"258505872354904C",9
"2585060023796D",4
"258511920915409C",8
"258713548705912B",9
"258839022623520C",5
"258850286704490B",9
"258897483671971A",5
"258953911581008C",4
"25901609437235A",3
"259047497469103E",12
"259064500510558C",3
"259067096278481E",10
"259149179081483E",18
"259234521077653C",16
"259310034592522C",9
"259338835448499D",2
"259344979915664C",10
"259388191093543C",9
"25940717162860D",7
"259415553145013C",8
"259583263574695B",2
"259621556331045A",2
"259645558013432A",6
"259698712092758D",10
"259743140713597B",2
"259754043469754B",9
"259766071937656C",13
"259768093226950C",15
"259784851866599E",2
"259792697363342E",12
"259843529451829E",11
"259898511967995D",11
"259903715759835B",4
"25999418261167A",8
"260026159442141D",5
"260064795468651A",8
"260118841409133E",4
"260206717994908E",2
"260225670932075E",9
"260248098134154E",12
"26025979153668D",9
"260298955949798C",4
"260309761200413E",5
"260309765641023D",4
"260333252047754E",11
"260369391522952B",14
"260371801308471E",11
"260391079882404A",2
"260398729830154A",17
"26042152906011D",4
"260425773916383E",13
"260438886428890E",9
"260457201934041E",15
"26046065595149E",11
"260463067612807A",11
"260499110954368D",4
"260534377095271B",2
"260542811205990D",9
"260569983350455B",13
"260588183680109D",17
"260627275145908C",17
"260633040590484A",3
"260694979213044B",11
"260828565048122D",11
"26083803956508E",6
"260849187102786E",12
"260853327443650E",10
"260943780530732B",13
"260983722475430E",11
"261027958318268D",14
"261117584096448E",4
"261143707495842C",10
"261186432643174A",5
"261277827360593E",4
"261298906795861A",11
"261314104178472C",5
"261319307186330C",4
"261343090081348D",12
"261374501446128B",12
"261396590296153C",12
"26152206191909D",16
"261523589491857B",2
"261543289325757C",18
"261605875025069E",9
"261649213039318C",14
"261668160918758A",10
"261858078358656D",12
"262105257672886B",5
"262105754921429D",6
"262142329206794D",10
"262169825953608E",10
"262231678380974E",16
"262272682146832E",4
"262379263503509C",8
"262382357477087E",13
"262410222809749C",9
"262436719339161B",15
"262474098000865C",9
"262529244657429D",14
"262546521639219A",12
"262555785785503A",17
"262580495455752A",9
"262647083322767A",9
"262654555623389C",14
"262730710564378A",6
"26279939539725E",2
"262801968187376E",7
"262965739995386A",13
"26301051754731E",10
"263022522690071C",6
"263041266803947B",9
"263043375410318A",12
"263078806068147B",9
"263104488566022E",14
"263128050676483B",5
"263147626344123D",12
"263221141095455B",5
"263246834689128D",9
"263247338497250B",7
"263278173615080D",13
"263369687180087D",9
"263578444028102C",14
"263625029322904B",3
"263663710463385E",12
"263671937321553A",4
"263672721439747B",9
"263693404842522B",10
"26371006568075D",9
"26375195543264D",12
"263775783096897C",4
"263777466613759C",6
"263797458277033B",13
"263843819388392A",15
"263967356577686D",4
"26400361029181A",9
"264028953811912B",2
"26403373681135A",3
"264118512753218C",13
"264158944077871C",10
"264238488130942A",6
"264245450618702D",5
"264295377203946C",7
"264314766108305B",4
"264385357994231E",2
"264391286426118E",14
"264394118844654B",12
"264395027311845A",2
"264512670153104A",8
"26452233046198E",13
"264601732500614E",9
"264681054894775B",15
"264681149816839E",7
"264857216170371C",7
"264981723826246C",8
"264983075096785C",5
"265081377478990C",10
"265095346460065C",12
"265097245414334A",14
"265106075466621D",17
"265112681786133A",10
"265115327505770B",10
"265138562272284E",17
"265177105421417E",8
"265209100563766D",12
"265227939403295B",2
"265263096381888A",9
"265291164592265B",6
"265299411866466E",2
"265314694988326E",3
"265366364227D",2
"265371182401867B",11
"265459725064639B",9
"265496172654672E",8
"265524813458414D",12
"265533400665198A",2
"26557843424731A",4
"265586518597097A",15
"26566936016426D",5
"265701998091323B",8
"265723782382354E",13
"265783780831693A",8
"265786747264048D",14
"265799408388687C",19
"26595304236856C",3
"265980117073581E",4
"265985266629135B",13
"266013485618877D",16
"266021274303944A",9
"266062603156039A",14
"266200734156859E",4
"266255439044585B",2
"266277834322383B",14
"266297515720088E",13
"266346715872298B",4
"266367524620064E",4
"266384115446645C",12
"266390627812521E",11
"266437101065598B",14
"266480544175301B",10
"266498631853144D",17
"266506104179295A",6
"26652361720293C",12
"266586952046836C",12
"266595765012752A",6
"266598900689196A",11
"266739900586480B",16
"266764836550012E",11
"266779908859641A",13
"266843395327244D",11
"267111033401783C",10
"26715895521579E",10
"267171224866931D",12
"267180317470155C",3
"267222296431140C",7
"267443180102771A",6
"267471634917255D",10
"267489699709204E",8
"267588121554757A",11
"267691763029704E",3
"267720459281210C",3
"267733237908850E",2
"267740810633423D",14
"26787184994317C",9
"267881847780014D",3
"267889981763885A",16
"267917288098857E",6
"268003052466720E",13
"268053391086296C",4
"268145770893074E",12
"268217441740204C",12
"26825405553261D",11
"268362209002012B",22
"268386533833294B",12
"268402170873850E",4
"268426895702194A",12
"268449287079040D",16
"268461067832191E",7
"268502235095417E",12
"268532696611706B",9
"268559328419663C",2
"268580802490993B",11
"268620724356813D",10
"268666723490569E",11
"268670712492318C",3
"268738847801681A",12
"268760582662556D",14
"268804294971066E",8
"26881190062359D",14
"268866304150020E",15
"268868675494126D",9
"268936948393351B",3
"268948835799606E",13
"269087154510974D",6
"26916783660838E",4
"269169642259073A",12
"26922162746040B",8
"269256184456095B",14
"269269671334430E",13
"269335645271844B",2
"269364134384379C",13
"269392231121637E",11
"269491956589945A",11
"269528229175516E",9
"269545520752519A",18
"269577444397572E",6
"269585197353616A",3
"26967031568119A",4
"269729711961105A",16
"269785663619724A",4
"269809771744674D",4
"269865702315157C",7
"269983655234922A",2
"270089524947982E",11
"27009877102788B",12
"270103982855374C",13
"270156544468609C",6
"270209200935483C",3
"270213970836865C",11
"270217719852961D",5
"270254345870958E",13
"270311937654564E",4
"270423179584620D",10
"270516928946912B",18
"270580937740219E",7
"270663993309931D",12
"270680863872086D",17
"270753141937458C",11
"270769390881596A",6
"270885797090188C",12
"270891027326285E",10
"271044990796941B",9
"271073441131204E",13
"271180037118047A",10
"271184886120342C",20
"271204265210727A",7
"271221321929259D",2
"271231817663561C",6
"271293766317777E",11
"271389584469768D",12
"27147535840749D",3
"271607334611601C",3
"271607862455867C",14
"271640336461291D",7
"271651180235147C",8
"271698632980483C",16
"271796491240493B",2
"271927148529626A",10
"271942555291550A",12
"272010359532598A",16
"272015935365864E",10
"272149538994795E",5
"272192950317685C",4
"272199604217724C",14
"272259019380616D",9
"272272753929577E",9
"272301856950712B",3
"272310691660947B",9
"272425753755751E",5
"272452897300430E",3
"272459375873413B",2
"272471077701857D",15
"272494696328526B",13
"272523064731031E",4
"2725281933952B",13
"272528745118741C",13
"272531569958412E",16
"272561019223203B",5
"272581483840957C",3
"272584893841128C",2
"272719600960421C",8
"272801216329370A",15
"272806001029353C",10
"272834514562000D",14
"272871519537187A",2
"272935413498315E",9
"273012305366743B",5
"273033784147932E",10
"27307481395756E",13
"273192313585797E",8
"273197390740643E",6
"273309811038780C",9
"273386169337715D",2
"273415070113049A",6
"2734804985177B",10
"273485582233406B",14
"273524696995122C",12
"273576035587222B",2
"273608773267045A",9
"273613954814249E",3
"273634732555644C",3
"273652358048626E",19
"273664988884626B",7
"27368355458619C",4
"273706363251547A",4
"27372215551054E",4
"273758735709990A",15
"273795570894272A",9
"273856844005361A",8
"273890896556654D",15
"273947237355832C",6
"273949587156275D",13
"27396395746338E",4
"27398528662550B",8
"274145920597435B",12
"274149528314844A",12
"274156786225774C",7
"27415715260496D",13
"274172127959690C",11
"274195374574450C",17
"27422024651941C",14
"274262396479650B",11
"274356478079985B",18
"27448995482552A",5
"274500738750561B",4
"274506460984618A",16
"274554330232687A",9
"274558605711451E",3
"274577565396944B",9
"274617001766091A",6
"274636760709664A",4
"27474307607368A",4
"274768124718781A",14
"274797863624776A",5
"274824364660562D",3
"274883043309956B",13
"2748996882353B",3
"274908422436556B",12
"274916957018021D",5
"274923514655247E",17
"274925845382600D",2
"274937873605275A",3
"274975238202875A",5
"275020969262865B",10
"275067373991392C",11
"275108714425432D",8
"275149239227728C",7
"275160497634585B",12
"275190785114525A",4
"275223265969584B",10
"275229935848697B",3
"275273043063756D",11
"275301004264149C",15
"275339962748960D",12
"275363887950499B",6
"275397187495786A",3
"275420498924392D",15
"275459679246285C",7
"275472898704611C",11
"275630257453243C",7
"275683857702422A",2
"275723645414727E",8
"275725140569574E",9
"275777270718911A",12
"275786906732679E",10
"275822607486093D",14
"275841317587864C",4
"275856758618293B",13
"275872631502452A",2
"275940714446070D",2
"275944464573203D",2
"275966812952275B",7
"276022791214979A",5
"276033944300503C",15
"276096837127331C",7
"276322761077405B",12
"276332575989594B",10
"276400544424059A",2
"276419503025751A",10
"276427442007490B",12
"276451673449844C",2
"276478940048445D",15
"276582778425993D",11
"276691543663197C",10
"276694478630163B",6
"276733217813842D",11
"276797807193043E",11
"276806912221338E",7
"276842757082841B",4
"276900367350995E",2
"277058782494365C",3
"277134833674179C",7
"277186130632077B",10
"277189152162098C",4
"277193639609239A",5
"277204416157001B",14
"277275029879460D",5
"277288394871141A",14
"277443844164671A",11
"277468106300710C",12
"277491021758871E",18
"277538530569133A",12
"277562511431860E",5
"2775805097478A",4
"277595983409461D",14
"277610090138354B",8
"277613807107391A",8
"27767040642649A",3
"277700948878975E",9
"277740033873559C",10
"277746617826021A",2
"277766078310955B",5
"277909874462527D",10
"277988228462757A",9
"278092252541292E",6
"278131171215287A",3
"278144960996284E",10
"27814939852239C",4
"278164342209530E",6
"278172815345748B",6
"278279166695582A",13
"278481630559964E",16
"278554610299444E",5
"278568953468450C",13
"278634702415911C",9
"278787507110102A",12
"278824573765088A",7
"278898127240259D",5
"278966031672400B",12
"278979275089465D",12
"278979617941301C",10
"279076826273846E",14
"279093446557209C",13
"279135145742434D",7
"27921389350868D",2
"279240242451507D",7
"27930672614847D",2
"279343588548773E",12
"279363311556105B",5
"279405546851535C",11
"279428404841665B",12
"279437278749687A",9
"27949917594761A",8
"279546544492446A",9
"279586493930856C",4
"279603258263740D",15
"279678695592328B",13
"279678731081800B",12
"279804937714082E",14
"279813486421797C",9
"279822605953763A",7
"279926147040139A",16
"279985074916645C",3
"280047222935159A",6
"280066478621393D",13
"280135937657800B",12
"280194935204881D",5
"28021779909086D",5
"28026184562683A",13
"280262125027563C",2
"280263053465523C",8
"280314341353305C",7
"280324749008330B",19
"280357779001617C",8
"280388134049956E",4
"280405641005721C",2
"280449215838902E",13
"280518398480710C",5
"280527455532310C",7
"280544005842647D",12
"280600909071135B",5
"280623602087114B",5
"280623831445487E",5
"280637496131579E",11
"280638012875420A",4
"280638833136073B",16
"280693798352264D",15
"280753892788741B",3
"280755505966082A",14
"280765682210408D",3
"280798033347303C",4
"280805880261661B",12
"280913548681011B",11
"280946886947197B",9
"280973596683567B",2
"281041156926950D",5
"281060002254615D",2
"281086393809704B",10
"281102076376207E",2
"281242951475687B",9
"281254147429680B",13
"281328486012944A",5
"281424101180241C",19
"281657721720805C",8
"28166121897985B",13
"281685287762583D",3
"281722407784308C",15
"281756788209027D",14
"281762205171497E",10
"281781855664852A",8
"281799217832978C",3
"281815119494893A",16
"281824130386699E",14
"281897442484151B",4
"281902015428933A",6
"281915784635076B",13
"281923456756687E",13
"281951531625264E",3
"281958184176072C",3
"281978902476709C",15
"28198190943455B",15
"282037033224471C",14
"282135130365064C",4
"282147856357267E",3
"282163649417883A",17
"2821729517402B",12
"282191457870597D",5
"282235712711800D",11
"282337637693117E",4
"282384406987830A",5
"282419517511953C",14
"282443448018138B",2
"282445876006591E",14
"282454523114972A",9
"282457261659638A",14
"282482728546682C",13
"282584473559107A",3
"282720049280965D",16
"282731810038198A",4
"28273616158527E",12
"282745725757905B",10
"282801549117347A",5
"282841886499711D",4
"282850787234731E",4
"282852559399238D",7
"282904018925351E",4
"282959274276898B",4
"283012047397047E",16
"283065588833284E",9
"283153394879086C",2
"283255668198775C",4
"283316244330263B",16
"283362465818613B",15
"283449281502303C",11
"283473134562258E",14
"28353863395970B",8
"283616811383229E",12
"28364809224716C",6
"283659312877367A",7
"283694273970963C",11
"283711983360966D",13
"283809769997009C",3
"283828466869119B",2
"283879115598970D",2
"283981487285182D",11
"284081863948532C",16
"284098323425945E",10
"284190196076488C",3
"284241719502577C",11
"284304660623573D",6
"284308333261661C",15
"284337021620827D",12
